id	gpdm	gpjc	gpywjc	ssb	cxzt	gsmc	gssx	clrq	zczb	fddbr	jyfw	zycp	sf	cs	zcdz	bgdz	xydm	hymc	hydm
0	688288.SH	鸿泉物联	HOPECHART	科创板	L	杭州鸿泉物联网技术股份有限公司	民营企业	2009-06-11	100000000.0	何军强	一般项目：技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；软件开发；大数据服务；智能车载设备制造；通信设备制造；移动通信设备制造；移动终端设备制造；物联网设备制造；计算机软硬件及外围设备制造；集成电路制造；智能车载设备销售；计算器设备销售；通讯设备销售；移动通信设备销售；移动终端设备销售；物联网设备销售；计算机软硬件及辅助设备批发；计算机软硬件及辅助设备零售；人工智能硬件销售；集成电路销售；电子元器件批发；电子产品销售；化工产品销售(不含许可类化工产品)(除依法须经批准的项目外，凭营业执照依法自主开展经营活动)。许可项目：技术进出口；货物进出口(依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以审批结果为准)。	T-BOX、高级辅助驾驶系统、行驶记录仪、人机交互终端、智慧城市业务、智能增强驾驶系统	浙江省	杭州市	浙江省杭州市滨江区长河街道江二路400号2幢513室	浙江省杭州市西湖区西园八路6号水秀大厦A幢4-7层	91330108689090420P	制造业-计算机、通信和其他电子设备制造业	C-C39--
0	002925.SZ	盈趣科技	INTRETECH	中小企业板	L	厦门盈趣科技股份有限公司	外资企业	2011-05-24	458128400.0	林松华	电子元件及组件制造；其他电子设备制造；汽车零部件及配件制造；集成电路设计；软件开发；信息系统集成服务；信息技术咨询服务；数据处理和存储服务；电子工业专用设备制造；自有房地产经营活动；纺织带和帘子布制造；其他未列明制造业；经营本企业自产产品的出口业务和本企业所需的机械设备、零配件、原辅材料的进口业务（不另附进出口商品目录），但国家限定公司经营或禁止进出口的商品及技术除外； 医用防护口罩生产；非医用日用防护口罩生产；医疗诊断、监护及治疗设备制造；其他未列明医疗设备及器械制造；第二类医疗器械批发；第二类医疗器械零售。	UMS智能制造解决方案、车载DVD播放机、电子烟精密塑胶部件（电子烟部件）、行车导航仪、家用雕刻机、咖啡机人机界面模组、脑电波监测感应头带、水冷散热控制系统、头戴式虚拟现实视网膜眼镜（VR眼镜）、网络遥控器、物联网热敏打印机（咕咕机）、演示器、有线/无线3D鼠标、有线/无线游戏控制器、智能烟雾报警器、智能自动备份移动硬盘	福建省	厦门市	福建省厦门市海沧区东孚西路100号	福建省厦门市海沧区东孚西路100号	913502005750038518	制造业-计算机、通信和其他电子设备制造业	C-C39--
0	000852.SZ	石化机械	SOFE	主板	L	中石化石油机械股份有限公司	中央国有企业	1998-09-28	777604997.0	杜广义	石油钻采、油气集输、海洋工程、安全工程、天然气应用、化工、环保、新材料、新能源开发等装备、装置、配件的研发、制造、销售、租赁和服务；钻头、钻具、管汇、阀门、井下工具、仪器仪表及相关软件的研发、制造、销售、租赁和服务；直缝埋弧焊钢管、螺旋埋弧焊钢管、直缝高频焊管、压力管道管件、压力容器的研发、制造、销售、防腐、涂敷和服务；天然气销售、燃气工程及燃气设施的施工及服务；非在产油气井的井口气、伴生气的回收与销售；气体压缩机械、燃气机械、工业机器人、热泵、3D打印设备的研发、制造、销售、租赁和服务；轨道交通、城市管廊等预埋槽道、支架系统的研发、生产、销售及相关服务；石油特种车辆的生产及销售；产品质量检测、检验技术研发及技术咨询，检测评估、质量监造及鉴定试验，材料及产品理化分析、无损检测；互联网和相关服务、仓储服务(不含危险化学品及易燃易爆物品)；设备修理；房屋出租；专用码头装卸；公路普通货运；货物及技术进出口、企业管理服务、技术服务、信息咨询服务、用户培训、劳务服务、住宿及餐饮服务。(上述经营范围中国家有专项规定的项目经审批后或凭许可证在核定的期限内经营)	江钻股份矿用钻头、江钻股份麻花钻头、江钻股份天然气、江钻股份油用金刚石钻头、江钻股份油用牙轮钻头	湖北省	武汉市	湖北省武汉市东湖新技术开发区庙山小区华工园一路5号	湖北省武汉市东湖新技术开发区光谷大道77号光谷金融港A2座12层	91420100711956260E	制造业-专用设备制造业	C-C35--
0	300649.SZ	杭州园林	HS	创业板	L	杭州园林设计院股份有限公司	民营企业	2001-11-13	128000000.0	吕明华	服务：园林、古建筑设计(甲级)、咨询，工程设计(市政公用行业风景园林甲级、建筑行业建筑工程甲级)，室内美术装饰，城市规划(乙级)编制，市政行业(道路工程、桥梁工程)专业乙级和可行性研究，建筑物维修保护，园林绿化工程施工、管理，建筑智能化工程、照明工程、装饰装潢设计、施工、管理，花木的种植，苗木、花卉、园林机械的销售。(依法须经批准的项目，经相关部门批准后方可开展经营活动)。	古建工程、市政工程、园林工程	浙江省	杭州市	浙江省杭州市西湖区杨公堤32号	浙江省杭州市西湖区双龙街136号绿城西溪世纪中心2号楼南楼9楼	91330100733232239N	科学研究和技术服务业-专业技术服务业	M-M74--
0	688100.SH	威胜信息	WILLFAR	科创板	L	威胜信息技术股份有限公司	外资企业	2004-05-08	500000000.0	吉喆	电力自动化终端及系统、用能信息采集终端及系统、能源综合自动化管理系统、工业电气自动化终端及系统、轨道交通电气自动化终端及系统的开发、生产、销售、服务；通信产品开发、生产及销售、通信工程；电能监测仪、配电监测及用电管理装置、能耗监测分析与收费系统、智慧交通设备及系统、新能源汽车交换电设施及系统、网络传感器、互感器、通信基站配套设备、售电管理装置、智能营业系统、电气消防安全设备、软件产品、系统解决方案及相关产品的开发、生产、销售、服务；智能机器人的研发、生产、销售、服务；集成电路设计及销售、通信器材及设备的设计及销售、计算机信息系统集成与工程实施、服务；电能数据采集、分析系统及相关设备的运行维护；机电设备安装工程承包；电力工程设计与施工、服务。(依法须经批准的项目，经相关部门批准后方可开展经营活动)	Ⅱ型采集器电源模块、I型采集器电源模块、壁挂式电能量数据采集终端、壁挂式直流电能监测仪、储能系统EMS、导轨式多回路电力监测仪、导轨式直流电能监测仪、低压电机保护器系列、电缆故障指示器汇集单元、电缆外施信号远传故障指示器、电缆稳态特征远传故障指示器、电力负荷管理终端WFET-1000系列、电力监测仪 DDS3102-P2、电力监测仪 DDS3102-P4、电力监测仪 DTSD342-5系列、电能质量监测仪 WPQ-1000D、电能质量配电监测仪 DTSD342-12系列、电能自动化计量系统（WF2000）、电能自动化计量系统（WF98++）、电气安全监控系统、电压监测仪 WFET-1000D、电子式远传智能水表、二遥馈线终端、二遥站所终端、阀控光电直读冷水表、方形系列高压直流继电器、干式无线远传智能水表、光电直读冷水表、行业专用电力监测仪、户用热量表、机架式电能量数据采集终端、集中器 WFET-1600U、集中器 WMJZ-8000U型、架空故障指示器汇集单元、架空外施信号远传故障指示器、架空暂态录波远传故障指示器、架空暂态特征远传故障指示器、简易集中器 WFET-1600E、交流充电桩、交流配电装置、宽带载波通信模块系列、路灯管理终端、民用智能无线燃气表、能效管理平台（E2Platform）、配变监测计量终端 WFTT-1800、配电监测仪 DDS3102-3系列、配电监测仪 DTSD342-7系列、配电监测仪 DTSD342-9系列、配电监测仪 PD1056系列、配电监测仪 PD1081系列、配电线损采集模块 PIC-Y1/Y2/Y3/Y4/Y5、嵌入式多回路电力监测仪、嵌入式直流电能监测仪、三遥馈线终端、三遥站所终端、湿式无线远传智能水表、手抄器 WMSC-200U型、通信接口转换器系列产品、外置3G模块External 3G Module、微功率无线通信模块系列、物联网远传智能水表、现场作业终端 MST系列、小口径预付费热量表、用户智能电力监控仪WPMC-1000系列、圆形系列高压直流继电器、直流充电机、智慧照明管理系统软件、智能电能量数据采集终端、智能路灯控制器、中继器系列产品、综合保护测控装置	湖南省	长沙市	湖南省长沙市长沙高新技术产业开发区桐梓坡西路468号	湖南省长沙市长沙高新技术产业开发区桐梓坡西路468号	91430100760727392G	制造业-计算机、通信和其他电子设备制造业	C-C39--
0	002015.SZ	协鑫能科	GCLET	中小企业板	L	协鑫能源科技股份有限公司	民营企业	1992-05-05	1352461312.0	朱钰峰	电力项目相关的技术开发、技术转让及技术咨询；利用自有资金对清洁能源、电力行业进行投资；电力工程的设计、施工、运营、维护；能源信息智能化服务；能源技术的科技研发和咨询服务；合同能源管理；能源大数据服务；能源行业运营管理；企业管理咨询(不含投资咨询)；电力设备与配件的销售、咨询、技术服务；煤炭的销售。(依法须经批准的项目、经相关部门批准后方可开展经营活动)	风力发电、垃圾发电、燃机热电联产、燃煤热电联产、生物质发电	江苏省	江阴市	江苏省江阴市徐霞客镇马镇东街7号	江苏省苏州市工业园区新庆路28号(协鑫能源中心)	91320200142294446F	电力、热力、燃气及水生产和供应业-电力、热力生产和供应业	D-D44--
0	300038.SZ	数知科技	Shuzhi	创业板	L	北京数知科技股份有限公司	民营企业	2004-09-10	1171827123.0	张志勇	技术开发、 技术推广、 技术转让、 技术服务； 软件开发；货物进出口、 技术进出口、 代理进出口； 销售广播通信铁塔及桅杆、 输电线路铁塔、 智能通信机箱、 机柜、 计算机软件及辅助设备、 防雷设备； 防雷技术咨询； 生产智能通信机箱、机柜（ 仅限外埠生产）； 设计、制作、 代理、 发布广告； 经济信息咨询； 企业管理咨询； 会议服务； 销售通讯设备、 电子产品、 仪器仪表、 机械电气设备； 企业征信服务； 产品设计；出租商业用房； 出租办公用房；以下项目限分公司经营： 生产广播通信铁塔及桅杆产品、 输电线路铁塔； 专业承包； 互联网信息服务。（ 企业依法自主选择经营项目， 开展经营活动；互联网信息服务以及依法须经批准的项目， 经相关部门批准后依批准的内容开展经营活动； 不得从事本市产业政策禁止和限制类项目的经营活动。）	SIRQUL、大数据产业基金、大数据运营与服务、梅泰诺物联、梅网科技、通信基础设施产品设计与制造、通信基础设施工程建设与运维、通信基础设施项目投资与运营	北京	北京市	北京市西城区新街口外大街28号主楼302室(德胜园区)	北京市海淀区花园东路15号旷怡大厦7-9层	91110000766769980C	信息传输、软件和信息技术服务业-互联网和相关服务	I-I64--
0	300261.SZ	雅本化学	ABACHEM	创业板	L	雅本化学股份有限公司	民营企业	2006-01-13	963309471.0	蔡彤	许可经营项目：生产销售原料药（左乙拉西坦）一般经营项目： 医药中间体{其中包括 3-氯-2-肼基吡啶、（ 1S,2S） -（ -） -1,2-二苯基乙二胺、邻乙氧羰基苯磺酰胺、 1-（甲基-四唑-3-基） -2-磺酰胺基-3-甲基-3， 4-吡唑、 1-(3-氯吡啶-2-基)-3-溴-1H-吡啶-5-甲酸、 N,N-双[(6-叔丁基苯酚-2-基)甲基]-(1S,2S)-1,2-二苯基乙二胺、 5-溴-7-氮杂吲哚、 5-氯-7-氮杂吲哚、盐酸文拉法新、左乙拉西坦、盐酸埃罗替尼、甲磺酸伊马替尼、达沙替尼、拉帕替尼}的研究与开发、生产、销售； 从事货物及技术的贸易业务； 自营和代理各类商品及技术的进出口业务并提供相关咨询服务。	除草剂中间体、抗癫痫药中间体、抗肿瘤药中间体、杀虫剂中间体	江苏省	太仓市	江苏省太仓市太仓港港口开发区石化区东方东路18号	江苏省太仓市太仓港港口开发区石化区东方东路18号	91320500782722859L	制造业-化学原料和化学制品制造业	C-C26--
0	002962.SZ	五方光电	HUBEI W-OLF PHOTOELECTRIC TECHNOLOGY	中小企业板	L	湖北五方光电股份有限公司	民营企业	2012-06-11	241920000.0	廖彬斌	光电子元器件生产销售；自营、代理进出口业务(国家限制的商品和技术除外)。	白玻璃IRCF、蓝玻璃IRCF、生物识别滤光片、树脂IRCF	湖北省	荆州市	湖北省荆州市深圳大道55号	湖北省荆州市深圳大道55号	91421000597171477D	制造业-计算机、通信和其他电子设备制造业	C-C39--
0	002114.SZ	罗平锌电	LPXD	中小企业板	L	云南罗平锌电股份有限公司	地方国有企业	2000-12-21	323395267.0	李尤立	锌锭、镉锭、锌精矿、铅精矿、氧化锌粉、金属硅、水利发电，经营本企业自产产品及技术的出口业务；经营本企业生产所需的原辅材料、机械设备、仪器仪表、零配件及相关技术的进口业务(国家限定公司经营和国家禁止进出口的商品及技术除外)；经营进料加工和“三来一补”业务，金属锌粉、锌合金、装饰材料；铅锌矿的开采、加工、贸易。	罗平锌电锭超精细锌粉、罗平锌电锭镉锭、罗平锌电锭锌锭、罗平锌电铅精矿、罗平锌电锌氧粉、罗平锌电云南省水电供应、罗平锌电锗精矿	云南省	曲靖市	云南省曲靖市罗平县罗雄镇九龙大道南段	云南省曲靖市罗平县九龙镇长家湾	915300007098268547	制造业-有色金属冶炼和压延加工业	C-C32--
0	603322.SH	超讯通信	STS	主板	L	超讯通信股份有限公司	民营企业	1998-08-28	156520000.0	梁建华	电子、通信与自动控制技术研究、开发；软件开发；通讯终端设备批发；计算机零售；货物进出口（专营专控商品除外）；房屋建筑工程施工；机电设备安装服务；建筑幕墙工程专业承包；建筑物电力系统安装；对外承包工程业务；通信线路和设备的安装；广播电视及信号设备的安装；广播电视传输设施安装工程服务；通信基站设施租赁；安全技术防范系统设计、施工、维修；电力输送设施安装工程服务；建筑钢结构、预制构件工程安装服务； 技术进出口；城市及道路照明工程施工；工程施工总承包；计算机网络系统工程服务；建筑物空调设备、通风设备系统安装服务；企业管理服务（涉及许可经营项目的除外）；企业自有资金投资；工程环保设施施工；计算机批发；软件批发；建筑劳务分包；软件零售；通讯设备及配套设备批发；网络技术的研究、开发；信息技术咨询服务；无源器件、有源通信设备、干线放大器、光通信器件、光模块的制造；通信终端设备制造；装卸搬运；通信传输设备专业修理；劳务承揽；接受委托从事劳务外包服务；信息系统集成服务；计算机及通讯设备租赁；工程总承包服务；架线工程服务；工程技术咨询服务；城市及道路照明工程服务；照明系统安装；电子自动化工程安装服务；电子设备工程安装服务；施工现场质量检测；智能化安装工程服务；楼宇设备自控系统工程服务；信息系统安全服务；网络安全信息咨询；建筑工程后期装饰、装修和清理；土石方工程服务；工程排水施工服务；安全技术防范产品制造；安全智能卡类设备和系统制造；通信系统设备制造；供用电的抄表服务；用电报装、用电增容报装服务；一体化机柜制造；通信设施安装工程服务；机电设备安装工程专业承包；集中抄表装置的设计、安装、维修；电力抄表装置、负荷控制装置的设计、安装、维修；充电桩设施安装、管理；信息电子技术服务；保安监控及防盗报警系统工程服务；智能卡系统工程服务；通信系统工程服务；室内装饰、装修；监控系统工程安装服务；日用电器修理；移动电信业务代理服务；固定电话业务代理服务；固定宽带业务代理服务；增值电信服务（业务种类以《增值电信业务经营许可证》载明内容为准）；建筑劳务派遣；物联网服务；承装（修、试）电力设施；防雷工程专业施工；有线广播电视传输服务；无线广播电视传输服务；劳务派遣服务；防雷工程专业设计服务；对外劳务合作；代收代缴水电费；光伏设备及元器件制造；太阳能光伏供电系统的安装及售后服务；锂离子电池制造；镍氢电池制造；锌镍蓄电池制造；其他电池制造（光伏电池除外）；配电开关控制设备制造；开关电源制造；开关电源修理；再生物资回收与批发；工程勘察设计、工程地质勘查服务（依法须经批准的项目，经相关部门批准后方可开展经营活动）	网络工程建设和网络运行维护、优化、网络规划设计	广东省	广州市	广东省广州市天河区天河科技园软件园高唐新建区高普路1025,1027号第4层	广东省广州市天河区天河科技园软件园高唐新建区高普路1025,1027号第4层	91440101708385815B	信息传输、软件和信息技术服务业-软件和信息技术服务业	I-I65--
0	002473.SZ	圣莱达	SUNLIGHT	中小企业板	L	宁波圣莱达电器股份有限公司	民营企业	2004-03-11	160000000.0	张海洋	电热电器、电机电器及配件的制造、加工；自营和代理各类货物和技术的进出口，但国家限定经营或禁止进出口的货物和技术除外；房屋及场地租赁业务及企业经营管理咨询。(依法须经批准的项目，经相关部门批准后方可开展经营活动)	电水壶、极速咖啡机、极速开水机、温控器系列核心部件	浙江省	宁波市	浙江省宁波市江北区金山路298号	浙江省宁波市江北区长兴路199号	91330200756283354Q	制造业-电气机械和器材制造业	C-C38--
0	000027.SZ	深圳能源	SEIC	主板	L	深圳能源集团股份有限公司	地方国有企业	1993-08-21	4757389916.0	熊佩锦	(一)各种常规能源和新能源的开发、生产、购销；(二)投资和经营与能源相关的原材料的开发和运输、港口、码头和仓储工业等；(三)投资和经营与能源相配套的地产、房产业和租赁等产业；(四)投资和经营能提高能源使用效益的高科技产业；(五)经营和进出口本公司能源项目所需的成套设备、配套设备、机具和交通工具等；(六)各种能源工程项目的设计、施工、管理和经营，以及与能源工程相关的人员培训、咨询及其他相关服务业务；(七)环保技术的开发、转让和服务；(八)物业管理、自有物业租赁；(九)在合法取得的地块上从事单项房地产开发经营；(十)从事信息系统运营维护，系统集成，软件开发等信息技术服务，及信息技术相关产品设备的销售与租赁(含计算机软硬件、电子产品、耗材、办公设备等)；(十一)能提高社会、经济效益的其他业务。	深能源A东莞市火电供应、深能源A惠阳市火电供应、深能源A深圳市火电供应、深能源A蒸汽销售、深能源广东省燃气供应	广东省	深圳市	广东省深圳市福田区福田街道金田路2026号能源大厦北塔楼9层,29-31层,34-41层	广东省深圳市福田区金田路2026号能源大厦北塔楼9,29-31,34-41层	91440300192241158P	电力、热力、燃气及水生产和供应业-电力、热力生产和供应业	D-D44--
0	300768.SZ	迪普科技	DPTECH	创业板	L	杭州迪普科技股份有限公司	民营企业	2008-05-28	400010000.0	郑树生	生产：计算机软硬件、数据通信产品、网络安全产品、应用交付产品及网络产品。研究、开发、销售：计算机软硬件、网络安全产品、应用交付产品及网络产品、通信设备；货物进出口(法律、行政法规禁止经营的项目除外，法律、行政法规限制经营的项目取得许可后方可经营)。(依法须经批准的项目，经相关部门批准后方可开展经营活动)	DPI流量分析设备、Web应用防火墙（WAF）、WLAN产品（AC、AP）、安全服务、高速缓存加速系统（DeepCache）、盒式交换机（LSW）、漏洞扫描系统（Scanner）、路由器产品（XR）、入侵防御系统（IPS）、上网行为管理及流控（UAG）、深度业务路由交换网关（DPX）、统一管理中心（UMC）、维保服务、物联网应用安全控制系统（DAC）、异常流量清洗系统（Guard、Probe）、应用防火墙（FW）、应用交付平台（ADX）	浙江省	杭州市	浙江省杭州市滨江区通和路68号中财大厦6楼	浙江省杭州市滨江区通和路68号中财大厦6楼	91330108673990352B	信息传输、软件和信息技术服务业-软件和信息技术服务业	I-I65--
0	000652.SZ	泰达股份	TEDA	主板	L	天津泰达股份有限公司	地方国有企业	1981-08-20	1475573852.0	曹红梅	以自有资金对建筑业、房地产业、纺织业、化学纤维制造业、批发零售业、交通运输、仓储业、电力生产和供应业、环境和公共设施管理业、住宿和餐饮业、科学研究和技术服务业、教育业、文化、体育和娱乐业等行业的投资；资产经营管理(金融资产除外)；投资咨询服务；自有房屋租赁及管理服务(以上范围内国家有专营专项规定的按规定办理)。	“托乐嘉”地产、滨海大桥收费、股权投资、空气液体过滤材料、汽车吸音隔热材料、泰达空气过滤器、泰达垃圾发电、泰达热带植物园绿化、泰达生态保暖内衣系列、泰达石油仓储和贸易、吸油材料、扬州广陵新城项目	天津	天津市	天津市开发区第三大街16号	天津市滨海新区第二大街62号MSD-B1座16层1601	91120000103069967Y	批发和零售业-批发业	F-F51--
0	002826.SZ	易明医药	TIBET AIM PHARM	中小企业板	L	西藏易明西雅医药科技股份有限公司	民营企业	2007-12-29	193210000.0	高帆	销售中药材、中药饮片、中成药、化学药制剂、抗生素制剂、化学原料药、抗生素原料药（药品经营许可证有效期至 2024 年 02 月 14 日）；批发Ⅲ类；注射穿刺器械；医用核磁共振设备；医用高能射线设备；介入器材； Ⅱ类、 Ⅲ类；手术器械；医用电子仪器设备、医用光学器具、仪器及内窥镜设备（除角膜接触镜）、医用超声仪器及有关设备、医用激光仪器设备、医用高频仪器设备、物理治疗及康复设备、医用 X 射线设备、医用核素设备、临床检验分析仪器、体外循环及血液处理设备、植入材料、手术室、急救室、诊疗室设备及器具医用冷疗、低温、冷藏设备及器具，口腔科材料，医用卫生材料及敷料，医用缝合材料及粘合剂，医用高分子材料及制品。Ⅱ类：医用 X 射线附属设备及部件，中医器械，医用化验和基础设备器具，口腔科设备及器具，病房护理设备及器具，消毒和灭菌设备及器具（医疗器械经营企业许可证有效期至 2024 年 4 月 11 日日）；药材研发及技术成果转让；营销策划；市场调研、推广、开发；健康咨询；房屋租赁；食品的生产、加工、销售；冬虫夏草的收购、加工、销售；土特产品的收购、加工、销售；中药材、藏药材种植（ 依法须经批准的项目，经相关部门批准后方可经营该项目）。	阿奇霉素胶囊、奥纾氯雷他定片、奥恬苹米格列醇片、多潘立酮、瓜蒌皮注射液、冠之柠非诺贝特咀嚼片、卡贝缩宫素注射液、克拉霉素胶囊、美消丹红金消结片、蒙脱石散、维朴芬醋氯芬酸肠溶片、小儿热速清口服液、易美芬盐酸纳美芬注射液、注射用头孢噻肟钠	西藏自治区	拉萨市	西藏自治区拉萨市经济技术开发区林琼岗路6号	北京市东城区东直门南大街5号中青旅大厦1102	915400917835344626	制造业-医药制造业	C-C27--
0	002241.SZ	歌尔股份	GOERTEK	中小企业板	L	歌尔股份有限公司	民营企业	2001-06-25	3245103948.0	姜滨	开发、制造、销售：声学、光学、无线通信技术及相关产品，机器人与自动化装备，智能机电及信息产品，精密电子产品模具，精密五金件，半导体类、MEMS类产品，消费类电子产品，LED封装及相关应用产品；与以上产品相关的软件的开发、销售；与以上技术、产品相关的服务；货物进出口、技术进出口(不含无线电发射及卫星接收设备，国家法律法规禁止的项目除外)。(依法须经批准的项目，经相关部门批准后方可开展经营活动)。	歌尔便携式音频产品、歌尔蓝牙系列产品、歌尔微型麦克风、歌尔微型受话器、歌尔微型扬声器	山东省	潍坊市	山东省潍坊市高新技术产业开发区东方路268号	山东省潍坊市高新技术产业开发区东方路268号	91370700729253432M	制造业-计算机、通信和其他电子设备制造业	C-C39--
0	600382.SH	广东明珠	GDMZH	主板	L	广东明珠集团股份有限公司	民营企业	1994-04-21	606872165.0	张坚力	实业投资；股权投资；科创企业孵化服务；企业管理咨询；城镇、园区、社区的投资、开发建设和运营；物业管理及提供自有物业、场地租赁及配套商务服务；供应链管理服务；道地药材、 药食同源植物的种植、收购、加工、 销售；药品生产、销售（中药饮片、中成药）；生物医药研发、检测；科学文化技术推广、服务；批发零售业；货物和技术进出口业务。(依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动。 )	明珠八宝惊风散、明珠巴戟补肾丸、明珠蝶阀、明珠隔膜阀、明珠归脾丸、明珠减压阀、明珠截止阀、明珠球阀、明珠人参卫生丸、明珠上清丸、明珠疏水阀、明珠天王补心丸、明珠铁矿石、明珠旋塞阀、明珠闸阀、明珠珍珠红酒、明珠止回阀、兴宁市明珠建筑工程、众力冲击式水轮发电机组、众力贯流式水轮发电机组、众力混流式水轮发电机组、众力轴流式水轮发电机组	广东省	兴宁市	广东省兴宁市官汕路99号	广东省兴宁市官汕路99号	914414002311104696	批发和零售业-批发业	F-F51--
0	002828.SZ	贝肯能源	BEIKEN	中小企业板	L	新疆贝肯能源工程股份有限公司	民营企业	2009-11-26	200987600.0	陈平贵	道路普通货物运输； 对外承包工程； 与石油和天然气开采有关的服务； 石油钻采专用机械制造与销售； 化学原料及化学制品、五金交电、电子产品销售； 货物与技术的进出口业务； 催化剂、钻井用助剂、表面活性剂、油田用化学制剂制造； 机械设备租赁。 （依法须经批准的项目，经相关部门批准后方可开展经营活动）	化工产品生产销售、石油机械制造修理	新疆维吾尔自治区	克拉玛依市	新疆维吾尔自治区克拉玛依市白碱滩区门户路91号	新疆维吾尔自治区克拉玛依市白碱滩区门户路91号	916502006978024838	采矿业-开采辅助活动	B-B11--
0	002620.SZ	瑞和股份	RUIHE DECORATION	中小企业板	L	深圳瑞和建筑装饰股份有限公司	民营企业	1992-08-18	378630000.0	胡正富	建筑装饰设计、建筑幕墙设计、消防设施设计、建筑工程施工、市政工程施工、建筑装修装饰工程施工、建筑幕墙工程施工、电子与智能化工程施工、建筑机电安装工程施工、钢结构工程施工、消防设施工程施工、古建筑工程施工、城市及道路照明工程施工；安全技术防范系统设计、施工、维修；特种流璃沙涂料系列产品的生产、加工、销售（生产场所营业执照另行申办）；家私配套产品、建筑装饰材料的购销；园林绿化工程的设计与施工（以上各项凭建筑企业资质证书经营）； 经营进出口业务； 医疗器械销售、经营（二类、三类）；新能源技术开发、建设及光伏发电系统集成、项目施工、安装。	公共建筑装饰施工、建筑装饰设计业务、住宅精装修施工	广东省	深圳市	广东省深圳市罗湖区深南东路3027号瑞和大厦	广东省深圳市罗湖区深南东路3027号瑞和大厦	914403006188425849	建筑业-建筑装饰和其他建筑业	E-E50--
0	002615.SZ	哈尔斯	HAERS	中小企业板	L	浙江哈尔斯真空器皿股份有限公司	民营企业	1995-05-23	410422169.0	吕强	许可经营项目：无。一般经营项目：不锈钢真空器皿；不锈钢制品；家用电器；塑料制品；玻璃制品；硅胶制品；智能水杯电子产品；玉米纤维、谷纤维、竹纤维等环保容器、餐具；奶瓶、奶嘴、研磨器等婴童制品；机械设备(除发动机)的制造、加工、销售，陶瓷制品的销售，经营进出口业务；分支机构经营场所设在浙江省永康市经济开发区金都路968号、哈尔斯东路2号6号。	不锈钢非真空器皿、不锈钢真空保温器皿	浙江省	永康市	浙江省永康市经济开发区哈尔斯路1号	浙江省永康市经济开发区哈尔斯路1号	91330000255072786B	制造业-金属制品业	C-C33--
0	688006.SH	杭可科技	HANGKE TECHNOLOGY	科创板	L	浙江杭可科技股份有限公司	民营企业	2011-11-21	401000000.0	曹骥	制造、加工：锂电池化成、检测设备和充放电设备，锂电池组的保护板产品，锂电池自动化生产线；服务：锂电池生产技术的技术开发、成果转让，货物及技术进出口(法律、行政法规禁止的项目除外，法律、行政法规限制的项目取得许可后方可经营)。(依法须经批准的项目，经相关部门批准后方可开展经营活动)	常规软包/聚合物电池充放电设备、方形电池充放电设备、分档机、高温加压充放电设备、内阻电压自动测试设备、圆柱电池充放电设备、自动上下料机	浙江省	杭州市	浙江省杭州市萧山经济技术开发区桥南区块高新十一路77号	浙江省杭州市萧山经济技术开发区桥南区块高新十一路77号	913301005865048038	制造业-专用设备制造业	C-C35--
0	002989.SZ	中天精装	SHENZHEN STRONGTEAM DECORATION ENGINEERING	中小企业板	L	深圳中天精装股份有限公司	民营企业	2000-09-28	151400000.0	乔荣健	建筑装修装饰工程专业承包壹级(凭资质证书经营)；建筑装饰设计乙级(凭资质证书经营)；建筑材料的购销及其他国内贸易(法律、行政法规、国务院决定规定在登记前须经批准的项目除外)	批量精装修业务、设计业务	广东省	深圳市	广东省深圳市福田区车公庙泰然八路深业泰然大厦C座8楼	广东省深圳市福田区车公庙泰然八路深业泰然大厦C座8楼	91440300724738801E	建筑业-建筑装饰和其他建筑业	E-E50--
0	300648.SZ	星云股份	NEBULA ELECTRONICS	创业板	L	福建星云电子股份有限公司	民营企业	2005-01-24	135400000.0	李有财	电子测试仪、电子自动化产品的研发、生产、销售、租赁；电子自动化工程的设计、开发；机械设备及配件生产加工；从事计算机软件及硬件产品领域内的技术开发、技术咨询、技术服务、技术转让，软件开发及维护、软件产品销售、电子产品技术服务及服务、计算机网络工程。网络技术服务；自营和代理各类商品和技术的进出口，但国家限定公司经营或禁止进出口的商品和技术除外。(依法须经批准的项目，经相关部门批准后方可开展经营活动)	动力电池模组/电池组 EOL检测系统、锂电池保护板检测系统、锂电池成品 检测系统、锂电池模组/锂电池组（PACK）自动化组装系统、锂电池组BMS检测系统、锂电池组充放电检测系统、锂电池组工况模拟检测系统	福建省	福州市	福建省福州市马尾区快安马江大道石狮路6号1-4#楼	福建省福州市马尾区石狮路6号星云科技园	91350100770663716E	制造业-仪器仪表制造业	C-C40--
0	300554.SZ	三超新材	DIASC	创业板	L	南京三超新材料股份有限公司	民营企业	1999-01-29	93600000.0	邹余耀	超硬材料工具、光学辅料的设计与开发、生产，销售；光学材料加工；经营本企业自产产品及技术的出口业务和本企业所需的机械设备、零配件、原辅材料及技术的进出口业务，但国家限定公司经营或禁止进出口的商品及技术除外；道路货物运输。(依法须经批准的项目，经相关部门批准后方可开展经营活动)。	电镀金刚线、金刚石砂轮	江苏省	南京市	江苏省南京市江宁区淳化街道泽诚路77号	江苏省镇江市句容市开发区致远路66号	91320100704161021T	制造业-非金属矿物制品业	C-C30--
