mc	gpdm	bgnd	order	bl
爱卓塑料(上海)有限公司	603179.SH	2017.0	3.0	""
爱卓塑料(上海)有限公司	603179.SH	2018.0	4.0	""
赵爱华	300829.SZ	2017.0	5.0	2.87
通用电气医疗系统贸易发展(上海)有限公司	300273.SZ	2017.0	1.0	4.01
通用电气医疗系统贸易发展(上海)有限公司	300273.SZ	2018.0	3.0	2.45
长春一汽富维东阳汽车塑料零部件有限公司	000800.SZ	2018.0	5.0	1.69
长沙华港饲料有限公司	002982.SZ	2017.0	3.0	6.65
长沙华港饲料有限公司	002982.SZ	2018.0	4.0	6.13
长沙华港饲料有限公司	002982.SZ	2019.0	5.0	5.36
霍尔果斯云享网络科技有限公司	000793.SZ	2017.0	2.0	34.4
青岛中晟五金机械有限公司	605001.SH	2019.0	4.0	3.09
青岛中晟五金机械有限公司	605001.SH	2017.0	5.0	2.9
青岛中晟五金机械有限公司	605001.SH	2018.0	5.0	3.06
香港HINEXPULPANDPAPERLIMITED公司	000911.SZ	2019.0	5.0	0.51
