mc	gpdm	bgnd	order	bl
张家港保税区金盛国际贸易有限公司	600794.SH	2018.0	2.0	6.32
成都永辉商业发展有限公司	603027.SH	2018.0	5.0	1.77
新华文轩出版传媒股份有限公司	300788.SZ	2017.0	3.0	3.94
新华文轩出版传媒股份有限公司	300788.SZ	2018.0	3.0	2.49
杭州万瑞进出口有限公司	300652.SZ	2019.0	2.0	5.69
杭州市商务委员会(杭州市粮食局)	300795.SZ	2017.0	4.0	1.45
汕头比亚迪电子有限公司	002903.SZ	2019.0	5.0	5.28
江苏润辉置业有限公司	600675.SH	2018.0	1.0	0.58
江苏省第十九届运动会扬州市筹备委员会	300651.SZ	2018.0	3.0	4.94
沈阳泰盛投资有限公司	000692.SZ	2018.0	4.0	0.71
沈阳泰盛投资有限公司	000692.SZ	2019.0	4.0	0.58
河南银海佳皓铝合金有限公司	000612.SZ	2017.0	5.0	5.19
河南银海佳皓铝合金有限公司	000612.SZ	2019.0	5.0	4.45
海南旅总国际旅行社有限公司	000886.SZ	2018.0	2.0	0.81
深圳市智嘉电子有限公司	688123.SH	2018.0	1.0	21.25
深圳市智嘉电子有限公司	688123.SH	2017.0	2.0	19.68
科化新材料泰州有限公司	688300.SH	2017.0	2.0	6.64
科化新材料泰州有限公司	688300.SH	2018.0	2.0	6.6
绍兴市镜湖新区城市建设发展有限公司	000005.SZ	2019.0	4.0	4.62
苏州瑞至通建筑科技有限公司	002667.SZ	2018.0	2.0	5.14
陈**	603517.SH	2019.0	2.0	0.89
集团A	300657.SZ	2019.0	1.0	36.79
高青创赢农牧科技有限公司	601778.SH	2017.0	1.0	22.39
AGC TECHNO GLASS CO.LTD	002962.SZ	2017.0	5.0	3.84
AGC TECHNO GLASS CO.LTD	002962.SZ	2018.0	5.0	6.65
LG集团	688001.SH	2018.0	1.0	16.15
LG集团	688001.SH	2017.0	3.0	3.58
WanxiangAutomotiveComponents,LLC	000559.SZ	2018.0	4.0	2.82
WanxiangAutomotiveComponents,LLC	000559.SZ	2019.0	4.0	2.74
上海儒尊电子科技有限公司	002622.SZ	2017.0	1.0	5.95
上海运能能源科技有限公司	300091.SZ	2017.0	2.0	13.49
中国人寿资产管理有限公司	300377.SZ	2019.0	3.0	3.63
中国电信集团有限公司梅州分公司	688086.SH	2017.0	5.0	4.99
中山市联丰炼糖有限公司	000833.SZ	2018.0	2.0	3.86
北京庞大梦飞新能源汽车租赁有限公司	601258.SH	2017.0	1.0	0.27
北京昆仑联通科技发展股份有限公司	688058.SH	2017.0	5.0	2.11
北京继瑜宏业物资有限公司	002296.SZ	2018.0	2.0	3.9
南京南瑞集团公司信息通信技术分公司	300277.SZ	2018.0	5.0	3.97
南宁市跨洋贸易有限公司	600227.SH	2018.0	3.0	7.91
和而泰	300822.SZ	2018.0	3.0	2.34
和而泰	300822.SZ	2017.0	5.0	1.25
和而泰	300822.SZ	2019.0	5.0	2.43
咸阳彩虹光电科技有限公司	603078.SH	2018.0	3.0	5.62
嘉兴市恒创电力设备有限公司	300215.SZ	2018.0	5.0	1.08
宁波新星商品混凝土有限公司	600724.SH	2018.0	4.0	1.35
山东岱庄能源集团有限公司	000520.SZ	2019.0	5.0	3.29
山东铁实商贸有限公司	603727.SH	2017.0	4.0	3.07
广西盛隆冶金有限公司	000582.SZ	2019.0	1.0	7.65
广西盛隆冶金有限公司	000582.SZ	2017.0	2.0	6.4
延吉市城市管理行政执法局	300210.SZ	2018.0	5.0	2.26
捷和电机	300822.SZ	2017.0	3.0	1.53
捷和电机	300822.SZ	2018.0	5.0	1.28
昆山丘钛微电子科技有限公司	002962.SZ	2017.0	3.0	13.75
昆山丘钛微电子科技有限公司	002962.SZ	2018.0	4.0	8.13
殷*平	603517.SH	2017.0	2.0	0.66
殷*平	603517.SH	2018.0	2.0	0.75
江西铜业股份有限公司	000878.SZ	2019.0	1.0	7.3
江西银行股份有限公司	300479.SZ	2017.0	4.0	4.33
浙江大和纺织印染服装(集团)有限公司	002785.SZ	2017.0	1.0	8.33
浙江物产金属集团有限公司	600997.SH	2019.0	4.0	3.62
涉密	600248.SH	2017.0	4.0	2.83
深圳诺普信作物科技有限公司	300796.SZ	2017.0	5.0	4.7
湖北三宁化工股份有限公司	000408.SZ	2017.0	2.0	10.66
肇庆华侨城小镇文旅开发有限公司	002059.SZ	2019.0	5.0	2.79
菏泽鑫骏派汽车销售服务有限公司	000927.SZ	2019.0	4.0	2.16
CYRUSDRILLING&ENGINEERINGSERVICEKISHCO.	002828.SZ	2018.0	5.0	1.43
Siemens 集团	603530.SH	2017.0	5.0	6.39
Techtronic Industries Co., Ltd.	002931.SZ	2017.0	4.0	11.08
上海隆宝酒店管理有限公司	603682.SH	2017.0	2.0	1.74
上海隆宝酒店管理有限公司	603682.SH	2018.0	4.0	1.41
中国联合网络通信有限公司广东省分公司	300635.SZ	2017.0	3.0	5.01
中国联合网络通信有限公司广东省分公司	300635.SZ	2018.0	3.0	3.42
中铝国贸(上海自贸试验区)有限公司	000626.SZ	2018.0	1.0	3.11
北京强度环境研究所	300215.SZ	2019.0	1.0	4.7
呼和浩特市城发供热有限责任公司	300055.SZ	2017.0	3.0	7.26
国家卫星气象中心	688066.SH	2017.0	4.0	10.11
国网湖南省电力有限公司	000722.SZ	2019.0	1.0	85.11
国网湖南省电力有限公司	002452.SZ	2019.0	1.0	7.4
壹方中心玖誉**	002830.SZ	2018.0	5.0	0.27
大陆集团	688022.SH	2018.0	2.0	18.84
大陆集团	688022.SH	2017.0	3.0	4.65
大陆集团	000677.SZ	2019.0	1.0	13.72
大陆集团	000677.SZ	2018.0	2.0	8.42
大陆集团	000677.SZ	2017.0	3.0	8.8
宁波市镇海区骆驼中金黄金珠宝商行	600857.SH	2017.0	5.0	0.82
安康市中医医院	002030.SZ	2018.0	1.0	1.94
安康市中医医院	002030.SZ	2019.0	2.0	2.85
安康市中医医院	002030.SZ	2017.0	4.0	1.12
山东威高集团医用高分子制品股份有限公司,威海洁瑞医用制品有限公司,威海威高血液净化制品有限公司	688310.SH	2018.0	2.0	11.52
山东威高集团医用高分子制品股份有限公司,威海洁瑞医用制品有限公司,威海威高血液净化制品有限公司	688310.SH	2017.0	3.0	8.88
山东高速集团有限公司	000498.SZ	2017.0	1.0	63.03
山东高速集团有限公司	000498.SZ	2018.0	1.0	55.11
山东高速集团有限公司	000498.SZ	2019.0	1.0	46.96
山东高速集团有限公司	002373.SZ	2017.0	3.0	3.12
广东小的贸易有限公司	000637.SZ	2019.0	4.0	4.16
广东小的贸易有限公司	000637.SZ	2018.0	5.0	4.33
张馨月	600225.SH	2017.0	4.0	1.18
新疆晶鑫硅业有限公司	600509.SH	2017.0	4.0	5.17
智博,智逸和智耀	603105.SH	2017.0	4.0	7.03
李永龙	000691.SZ	2017.0	3.0	1.67
李永龙	000691.SZ	2018.0	5.0	1.94
济南文旅发展集团有限公司	002963.SZ	2017.0	2.0	12.74
浙江正泰电器股份有限公司	300046.SZ	2017.0	5.0	2.91
深圳市龙腾通讯市场经营管理有限公司	000007.SZ	2017.0	2.0	11.05
深圳市龙腾通讯市场经营管理有限公司	000007.SZ	2018.0	3.0	7.04
深圳市龙腾通讯市场经营管理有限公司	000007.SZ	2019.0	3.0	7.47
湖南丽臣实业股份有限公司	600273.SH	2018.0	4.0	4.68
甘肃中部供水建设管理公司	000779.SZ	2019.0	4.0	2.34
盘锦万瑶石化有限公司	000059.SZ	2017.0	4.0	2.09
胶州市交通运输局	000498.SZ	2019.0	4.0	3.62
英皇娱艺影院(广东)有限公司	300528.SZ	2019.0	5.0	2.01
辽宁成大钢铁贸易有限公司	000723.SZ	2019.0	3.0	3.12
辽宁成大钢铁贸易有限公司	000723.SZ	2018.0	4.0	4.55
青岛市恒顺众昇集团股份有限公司	002323.SZ	2018.0	1.0	35.4
Ford Group	300473.SZ	2017.0	4.0	5.75
Juul Labs	002957.SZ	2018.0	3.0	11.77
Nycomm Limited	300628.SZ	2019.0	1.0	6.7
Nycomm Limited	300628.SZ	2017.0	5.0	5.92
Nycomm Limited	300628.SZ	2018.0	5.0	5.6
PFIZERINC	300049.SZ	2019.0	1.0	3.78
SIRIUSINTERNATIONALB.V	300801.SZ	2018.0	4.0	2.22
上海嘉宁石油化工有限公司	002930.SZ	2017.0	4.0	3.25
中公诚科(吉林)工程检测有限公司	603860.SH	2019.0	2.0	3.71
中国中车	300789.SZ	2017.0	2.0	28.36
中国中车	300789.SZ	2018.0	2.0	20.41
中国电影器材有限责任公司	688007.SH	2017.0	4.0	7.22
中国电影器材有限责任公司	688007.SH	2018.0	4.0	6.53
中石化	000059.SZ	2017.0	2.0	8.02
中石化	000059.SZ	2018.0	2.0	5.42
中石化	000059.SZ	2019.0	2.0	4.15
六	000802.SZ	2019.0	5.0	3.4
六	300711.SZ	2018.0	5.0	2.1
六	002487.SZ	2017.0	5.0	5.4
北京乐享方登网络科技股份有限公司	300459.SZ	2017.0	4.0	2.53
北京合顺天成经贸有限公司	603195.SH	2017.0	2.0	1.35
北京合顺天成经贸有限公司	603195.SH	2018.0	2.0	1.31
北京鑫诺科捷商贸有限公司	603825.SH	2017.0	3.0	6.79
北京鑫诺科捷商贸有限公司	603825.SH	2018.0	4.0	4.09
南通市康博医疗器械有限公司	300753.SZ	2017.0	3.0	1.83
呼和浩特市垃圾无害化处理场	688178.SH	2017.0	2.0	9.92
宁夏回族自治区宁东能源化工基地管理委员会	000598.SZ	2017.0	5.0	2.05
宁夏回族自治区宁东能源化工基地管理委员会	000598.SZ	2018.0	5.0	1.94
宁波高新区大德众汇汽车销售服务有限公司	002622.SZ	2017.0	2.0	5.05
安徽盐湖辉隆南方贸易有限公司	000792.SZ	2017.0	1.0	13.35
安徽盐湖辉隆南方贸易有限公司	000792.SZ	2018.0	1.0	7.64
山西得壹康盈科贸有限公司	688399.SH	2018.0	4.0	1.92
山西得壹康盈科贸有限公司	688399.SH	2017.0	5.0	1.67
广东嘉拓新能源科技有限公司	300340.SZ	2018.0	5.0	2.67
广州鼎一食品有限公司	000529.SZ	2019.0	3.0	1.47
得利(越南)有限公司	600805.SH	2018.0	1.0	3.84
抚顺亿方新材料有限公司	000985.SZ	2018.0	4.0	3.7
无锡市高新水务有限公司	688466.SH	2019.0	3.0	11.14
无锡市高新水务有限公司	688466.SH	2018.0	5.0	7.16
昌都市交通运输局	600326.SH	2017.0	3.0	12.46
永兴**环保科技有限公司	000573.SZ	2018.0	4.0	2.35
沙雅县水利工程项目建设管理办公室	300021.SZ	2018.0	5.0	1.32
河北隆基泰和云能源科技有限公司	300763.SZ	2017.0	2.0	4.58
浙江广通科技有限公司	688004.SH	2017.0	2.0	4.84
海南大厦	600515.SH	2017.0	4.0	3.36
深圳闽安贸易有限公司	600811.SH	2019.0	2.0	6.71
深圳闽安贸易有限公司	600811.SH	2018.0	3.0	6.57
湖州上美全通供应链管理有限公司	688363.SH	2017.0	3.0	2.68
神州数码	300768.SZ	2017.0	3.0	12.89
绍兴舒豪纺织科技有限公司	002172.SZ	2017.0	5.0	0.91
贵州医科大学附属医院	002390.SZ	2017.0	1.0	15.36
贵州省黔西南州安监局	688078.SH	2018.0	5.0	4.13
长虹美菱股份有限公司	002652.SZ	2018.0	3.0	2.3
青岛港国际物流有限公司	600179.SH	2018.0	2.0	3.53
青岛港国际物流有限公司	600179.SH	2017.0	3.0	2.64
黑龙江鑫联华信息股份有限公司	688111.SH	2017.0	5.0	1.8
CS Wind Corporation	603985.SH	2018.0	1.0	9.68
HANTRONIX.INC	002952.SZ	2018.0	3.0	9.09
HANTRONIX.INC	002952.SZ	2017.0	5.0	7.92
UP JOY LIMITED	600805.SH	2017.0	3.0	3.36
oTALInternationalContainerCorporation	000039.SZ	2018.0	1.0	4.09
三星电子	300782.SZ	2017.0	1.0	66.14
三星电子	300782.SZ	2018.0	1.0	46.07
上海天翌电子商务有限公司	300740.SZ	2017.0	5.0	2.33
上海星外滩开发建设有限公司	600170.SH	2018.0	1.0	1.05
中国国际海运集装箱(集团)股份有限公司	000825.SZ	2019.0	3.0	1.91
亚智科技股份有限公司	002514.SZ	2019.0	2.0	12.67
交控科技股份有限公司	002972.SZ	2018.0	1.0	31.78
交控科技股份有限公司	002972.SZ	2017.0	2.0	14.14
内蒙古自治区电力公司	000862.SZ	2017.0	2.0	8.92
北京托普世纪科技企业孵化器有限公司	002504.SZ	2018.0	4.0	3.66
北京皓天百能环保工程有限公司	300786.SZ	2018.0	3.0	2.96
北京皓天百能环保工程有限公司	300786.SZ	2017.0	5.0	2.41
华能沁北发电有限责任公司	001896.SZ	2018.0	5.0	1.24
南京地铁集团(含公司)	300826.SZ	2018.0	1.0	6.99
南京地铁集团(含公司)	300826.SZ	2019.0	1.0	4.77
南京地铁集团(含公司)	300826.SZ	2017.0	4.0	3.43
外贸-API公司	002423.SZ	2017.0	5.0	2.24
大韩民国驻华大使馆	600733.SH	2017.0	5.0	0.41
宁波市轨道交通集团有限公司	300330.SZ	2017.0	3.0	4.58
安泽县佳润鑫成煤业有限公司	600123.SH	2017.0	2.0	4.09
安泽县佳润鑫成煤业有限公司	600123.SH	2019.0	4.0	2.65
宝山钢铁股份有限公司	000520.SZ	2018.0	2.0	6.47
宝山钢铁股份有限公司	000520.SZ	2017.0	3.0	7.15
宝山钢铁股份有限公司	000960.SZ	2017.0	5.0	0.63
宝山钢铁股份有限公司	002381.SZ	2017.0	2.0	2.46
山东一诺威聚氨酯股份有限公司	000698.SZ	2017.0	5.0	1.23
山东一诺威聚氨酯股份有限公司	000698.SZ	2018.0	5.0	1.12
广东省公路建设有限公司虎门二桥分公司	000890.SZ	2018.0	3.0	5.71
广州市大西洋焊接材料有限公司	600558.SH	2017.0	3.0	1.37
广州皇上皇集团股份有限公司	000529.SZ	2017.0	2.0	6.15
